,Site1,Site2,Site3,Site4,Site5,Site6,Site7
9/26/2014,3398,5189.5,4799,6141,6112,5798,4499
9/27/2014,4097,5549.5,3140.5,6175.5,6056.5,6392.5,4744
9/28/2014,2316,1799.5,2898.5,5959,5652.5,6202.5,6190.5
9/29/2014,5431,5387,5735.5,6036.5,5923,6091,6108.5
9/30/2014,4937,5367,5662.5,6008.5,5918,6114.5,6070.5
10/1/2014,5660,5690,5729.5,5988.5,5828.5,6031,5914.5
10/2/2014,5559,5538.5,5715.5,6148.5,6082,6253.5,6151
10/3/2014,5486.5,5469,5736.5,5980.5,5759.5,5715,6028.5
10/4/2014,5438.5,5462.5,5507.5,5863.5,5752.5,5496,5871.5
10/5/2014,5285,5362,5594,5861,5751,5927.5,5896.5
10/6/2014,5350,5321,5537,5778,5740,4592,4726
10/7/2014,5226,5205,5408,5275,5668.5,3006.5,1225
10/8/2014,5216,5212.5,5282,5480.5,5497,5500,1732
10/9/2014,4929,5014,5389,5542,5224.5,5527.5,5418
10/10/2014,4913.5,4892,5197,5388,5055.5,5571,5425
10/11/2014,4830.5,4863.5,4961,5464,5077,5456,5330.5
10/12/2014,5014.5,5106,5259,5513,4979.5,5577,5431
10/13/2014,4462.5,4846.5,5184,5520.5,5402.5,5622,5584
10/14/2014,2009,3186.5,4888.5,5408,3995,5524.5,5478.5
10/15/2014,2856,2439.5,3777,5311.5,4551.5,5096.5,4438.5
10/16/2014,3703,3607.5,4019.5,5262,5104.5,5229.5,4813.5
10/17/2014,3118.5,3448,4201.5,4854,3662.5,4763,4886
10/18/2014,4524.5,4489.5,4816.5,4861,5065.5,4940,4868.5
10/19/2014,4475,4487,4751,4992,4915.5,5078.5,4962
10/20/2014,1561,2564.5,4655.5,4927.5,3973,4968.5,4812.5
10/21/2014,3807,4079.5,4710,4973,4862,5080.5,4923.5
10/22/2014,2758.5,3420.5,4284.5,4827.5,4747,5060.5,4828.5
10/23/2014,1524,3104.5,4495,4997.5,4990,5028,4914
10/24/2014,4225,4273,4666,4894,4927,4976.5,4896
10/25/2014,1271.5,3178.5,4496,4781.5,4571.5,4201.5,4662.5
10/26/2014,3797,4246.5,4544.5,4868.5,4777,3801,3603
10/27/2014,3008,3809,4420.5,4798,4811,4926.5,4853
10/28/2014,3434.5,4074.5,4413.5,4724.5,4648.5,4881,4860
10/29/2014,3356.5,3614,4382,4732,4688.5,4808.5,4770.5
10/30/2014,3366,2797.5,3677.5,4148.5,4240,3911.5,4110.5
10/31/2014,689.5,540,3755.5,3989,1570.5,4449.5,4484
11/1/2014,1734,3743.5,1505,3710.5,3996,4464.5,3951.5
11/2/2014,3881,3975,3699,4451.5,4471,4587,4581.5
11/3/2014,3491.5,3504,4031.5,4591,4586,4663,4562
11/4/2014,3117.5,3392.5,3861,4470.5,4487.5,4632.5,4613.5
11/5/2014,3365,3731,4031.5,4349,4407,4550.5,4521.5
11/6/2014,3608.5,3624,3971.5,4346,4397.5,4481,4531.5
11/7/2014,3558,3636.5,3983.5,4329.5,4340,4423,4312.5
11/8/2014,3435,3516,3595.5,4182,4278,4341.5,4312.5
11/9/2014,3119,3575,3888,4106,4180.5,4267.5,4182
11/10/2014,3661.5,3618.5,3897.5,4198,3426.5,4336,4259
11/11/2014,2656,2271,2658,3690,1610.5,3856,4184.5
11/12/2014,1354,2444,2229.5,3986,3137,4104,4078.5
11/13/2014,1105,786,1478,3351.5,2948.5,3418.5,3531
11/14/2014,1039.5,2053,3498.5,3494,3518.5,2734,2970.5
11/15/2014,2280,2234,3184.5,3888.5,3133.5,4031,4007.5
11/16/2014,2633.5,2703,2887.5,4123.5,4051,4222.5,4132.5
11/17/2014,3358,3363,3739.5,4018,3793,4083,4035
11/18/2014,1972.5,2176.5,2434.5,3431,2903,3946.5,3928.5
11/19/2014,1009,686.5,1496,3488,3826,3687.5,3900
11/20/2014,817,942.5,1995,3298,3059,3815.5,4023.5
11/21/2014,1435.5,1356.5,2569.5,3760.5,3759.5,3689.5,3615
11/22/2014,562.5,1301,1992.5,2965.5,3532.5,3347.5,3590.5
11/23/2014,1804.5,1774,1681,3828,3462.5,3795,3798
11/24/2014,2957,3082.5,2889.5,3593.5,3812.5,3890,3854.5
11/25/2014,2901.5,3060,3365,3710,3820.5,3908,3932.5
11/26/2014,2364,3017,3379.5,3692.5,3757.5,3813.5,3800.5
11/27/2014,1751.5,2905.5,3245.5,3046,3672.5,3750,3803.5
11/28/2014,758,2255.5,3441,3687,3759.5,3821.5,3754.5
11/29/2014,235,610.5,3279,3611.5,3509.5,3823,3751.5
11/30/2014,848,619,876,1694,565.5,3651,3483
12/1/2014,1948,2193,2928.5,2620,2006.5,2546,2520.5
12/2/2014,476.5,535.5,493.5,799.5,396.5,1274.5,1361.5
12/3/2014,383.5,1016.5,2196,2087,991.5,1278.5,1364.5
12/4/2014,1304.5,2540,2382,3093.5,2967.5,2573,3155.5
12/5/2014,1375.5,1361.5,1651,2375,2029,1693.5,2422
12/6/2014,1686,2415.5,2992,2859,3364.5,3153.5,2944
12/7/2014,1690,1511,2307.5,2694.5,2601,3343.5,3280.5
12/8/2014,916.5,1416.5,3083,3282.5,3411.5,2388,2534
12/9/2014,1327,1069.5,2536.5,3353.5,3385.5,3548.5,3017
12/10/2014,944,650.5,1434.5,2882.5,2511,3144,3370
12/11/2014,373.5,259,421.5,2129.5,1089,2298.5,2074.5
12/12/2014,1485,1139.5,538.5,963,2289.5,1501,1260
12/13/2014,2616,1324,2170,2991,3397,3085.5,3280
12/14/2014,1393,735.5,1372.5,2787.5,2661.5,3007.5,3228
12/15/2014,404,471,1074,2469,2673,2308.5,2260.5
12/16/2014,2038,2317.5,2788,1586,1054,2137,2298.5
12/17/2014,1633,1312.5,1857,2038,2431,1708.5,2138.5
12/18/2014,1310,1688.5,2607,3277.5,2141.5,3415,3210.5
12/19/2014,1039,453,1394,2880,2809,3096,3248.5
12/20/2014,578,750.5,1459.5,1938.5,2198,2083.5,2641.5
12/21/2014,856.5,1863.5,1994.5,2488,2548.5,2317,2430
12/22/2014,2569.5,2005,1875,3343,3431.5,3472.5,3447.5
12/23/2014,2593.5,2732.5,2924,3324,3421,3476.5,3516.5
12/24/2014,265,901.5,1539.5,2623,2513,2614.5,3142.5
12/25/2014,2682.5,2820.5,2302,3457.5,3501.5,3579,1759
12/26/2014,2721,2868.5,2648.5,3491,3564,3618,3595.5
12/27/2014,2370.5,2657,2933,3463,3422.5,3620,3604.5
12/28/2014,2696.5,2732.5,3043,2998,3002,2587,2915.5
12/29/2014,1401,1168,3160,3449.5,3559,3634.5,3651
12/30/2014,2836.5,2968,830,2608,764.5,1838,3325.5
12/31/2014,2422,2925,2801,2505,3452.5,2658.5,3022.5
1/1/2015,2754.5,2932,3219.5,3494,3578.5,3570.5,3520
1/2/2015,2725.5,2877.5,3160.5,3456,3537,3640.5,3592.5
1/3/2015,2623,2799,3124.5,3415.5,3465.5,3609.5,3589
1/4/2015,1529,2100.5,2351.5,3066,3390,3146,3513
1/5/2015,2118,2106,2992.5,3371,3503,3575,3472.5
1/6/2015,2742.5,2897.5,3165.5,3493.5,3607,3671,3680.5
1/7/2015,2815,2957.5,3195,3350,3381.5,3230.5,3257.5
1/8/2015,2527,2496,3016,3365.5,3084,2560.5,2552
1/9/2015,1576,1494,2226,1807,2689,3563,3463
1/10/2015,1370,2086,2021.5,2129.5,1005.5,2947,2980
1/11/2015,2175,2595,2550,1026.5,1577,1059.5,2259
1/12/2015,1519.5,2353.5,1220.5,2718,2984,2582,3247.5
1/13/2015,3006.5,3107.5,2648,3682.5,3692.5,3785.5,3685.5
1/14/2015,2562.5,2067,3385,3769,3755.5,3817,3795.5
1/15/2015,1242,1578.5,3392.5,3747.5,3804,3891.5,3877.5
1/16/2015,709.5,699,3096,3343.5,3489,3477,3882
1/17/2015,1635.5,917.5,3252,3578.5,3753,3777.5,3860
1/18/2015,1836,891,3005,3474.5,3160.5,2927.5,3195
1/19/2015,3153,2155,2166,3390,3774,3247,3670
1/20/2015,3118.5,2539,1083.5,1929.5,1769.5,2703.5,3439
1/21/2015,2923,2496,1054.5,3930,3909.5,3996,3894
1/22/2015,2814,1825.5,2331,3386.5,3507,4221.5,4272
1/23/2015,3196,2501,2512,3965.5,4038.5,3709.5,3016.5
1/24/2015,3207.5,2571,3660.5,4019.5,4075.5,4124.5,4113
1/25/2015,3089.5,2371.5,3595.5,3919.5,3512,3623,3431
1/26/2015,2520,2671,1996.5,1217,2263.5,975,1026.5
1/27/2015,1765,1303,1952.5,2980,3893,2854.5,3453.5
1/28/2015,3171.5,3364.5,3037.5,3128.5,2744.5,3219,3252
1/29/2015,2607.5,3452.5,2838.5,2778.5,2274.5,2346,2326
1/30/2015,3485,3544.5,2380.5,2148.5,1973,975,2804
1/31/2015,3657.5,3785,3909,3547,4058,2305,3031.5
2/1/2015,2430,2866,3737,4109.5,4166.5,4317,4316.5
2/2/2015,1239,2592,3513,4116.5,4060.5,4425,4252.5
2/3/2015,2819.5,2949.5,3472,4054,4103,4163.5,4354.5
2/4/2015,2507.5,2655.5,3765,4432,4415.5,4574.5,4547.5
2/5/2015,1456,1138,3465.5,4280,4499.5,4628,4601
2/6/2015,418,365,1967.5,4507.5,4557.5,4600.5,4607
2/7/2015,1808,2234,985,3248,1570,4663,4729
2/8/2015,774.5,671,1329,4451,3841,4652,4614
2/9/2015,1922,3467,4311,4716,4704,4746,4704
2/10/2015,3247.5,3445,4133.5,4772,4757,4874.5,4854
2/11/2015,2974.5,3223,4354,4561.5,4275.5,4865,4893
2/12/2015,3244,3924,4343.5,4733.5,4821,4933.5,4911.5
2/13/2015,2968.5,4073.5,4458,4822,4837,4908.5,4843.5
2/14/2015,4270,4292.5,4417,4831.5,4850.5,4904.5,4754.5
2/15/2015,3770,3772,4377.5,4883.5,4839.5,4997.5,4832.5
2/16/2015,4298.5,4280.5,4587.5,4854,4848.5,4608.5,4710.5
2/17/2015,3659.5,4287,4619.5,5032.5,4382.5,5119,5019.5
2/18/2015,4430.5,2175.5,4327,5033.5,4690,4756,4846
2/19/2015,3170.5,1496,4809,4896,4374,5152,4072
2/20/2015,4591.5,4283.5,3825,4450.5,3971.5,3897,3707
2/21/2015,4617.5,4006.5,2227.5,5221.5,3984,4252.5,4345.5
2/22/2015,4814.5,4744,807.5,1955,1180,4498.5,4348.5
2/23/2015,4946.5,4817.5,1799,3211.5,3795.5,2431,3735
2/24/2015,4876,4935,5155,5532.5,5500.5,5482,5342
2/25/2015,3975.5,4529.5,5065.5,5474.5,5427,5585.5,5517
2/26/2015,4567.5,4453,4611.5,5321.5,4670,5431,5436.5
2/27/2015,2828,4304,4711,5434.5,2304.5,5362,5280
2/28/2015,3508.5,3896,4645,5545,4518.5,3804,5310
3/1/2015,4891,5052,4165.5,2739.5,2982.5,1081,678
3/2/2015,1855,3950,2260,5124,3780.5,4232,3676
3/3/2015,4974,5050,5137,5595,5528,5758.5,5728
3/4/2015,5343.5,5327,5071.5,5907.5,5882.5,6007,5876.5
3/5/2015,5323,5344,5681.5,5996.5,5969.5,6005.5,5938
3/6/2015,5394,5481.5,5638,5917,6014.5,6061.5,5984.5
3/7/2015,5299.5,5407.5,5599,5912,5936.5,6032,5897.5
3/8/2015,5283,5325,5501,5959.5,5982,6093,5995.5
3/9/2015,5536,5472,5784,6126,5955,6103.5,6036.5
3/10/2015,3322,3525,4899,5959,5270.5,6103,6250.5
3/11/2015,995,3051.5,1492.5,2314,1578,3112.5,3813.5
3/12/2015,5287.5,5031,5812.5,6100.5,6100.5,6135,6046.5
3/13/2015,5035.5,5051,5655.5,6200,6187.5,6234.5,6101
3/14/2015,2128,4133.5,5661.5,5715,5886.5,6197,6162.5
3/15/2015,3270.5,4216,4851.5,5079,5124.5,5228,6206
3/16/2015,2287,3326,4557,5706,5560,5916,6191
3/17/2015,5091.5,5662.5,3898,5047.5,5095.5,5079.5,5511.5
3/18/2015,6032.5,5893,5174,5052,3922.5,4970,4228
3/19/2015,5853,5968.5,6256.5,6438.5,6095.5,5881,3796
3/20/2015,4532.5,3984,5312,6671.5,6350.5,6593.5,6229.5
3/21/2015,5824.5,5130.5,5209.5,6331.5,5861.5,6724.5,6516
3/22/2015,3898,4969,4994,6147.5,4275,4228,6456.5
3/23/2015,2798.5,4919.5,5653,6620,6513,6795.5,6782
3/24/2015,1919,3865.5,5231,6558,6546.5,6501,6647
3/25/2015,5874,6262,6384.5,6724.5,6667.5,6806.5,6714.5
3/26/2015,6350,6306.5,6523.5,6787,6803,6885,6806
3/27/2015,6446,6343,6648.5,6860.5,6846,6960.5,6895.5
3/28/2015,6658,6355.5,6684,7097,6941.5,7074,6956
3/29/2015,6537.5,6531.5,6656.5,7026.5,6939,6047,5412.5
3/30/2015,5991.5,5779,6739.5,6976.5,6869,7041.5,6909.5
3/31/2015,4274.5,6268,6756,6774,6440,6449.5,6708
4/1/2015,5744.5,5967.5,6275,7211.5,6958,7041.5,7210.5
4/2/2015,6853,6771,6995,7344.5,7200,7364,6843.5
4/3/2015,6444,6745,7023.5,7380,7111.5,7192,7195
4/4/2015,5046,6022,7058.5,7375,7225,7008,7201.5
4/5/2015,2683,4762,6463.5,7363,6408.5,7475.5,6907
4/6/2015,5776.5,5297.5,6046,7283,7136,7456,7065
4/7/2015,3673,3960,1805,6798,4331,7281.5,6805.5
4/8/2015,5385.5,5587.5,6165,7533.5,7354,7602,7479
4/9/2015,5946,6411,5394.5,7340.5,7254.5,7609,7560.5
4/10/2015,6536.5,7099.5,7164.5,6858,6827.5,7061,7156.5
4/11/2015,4907,6394,6978.5,7511,7296,7421.5,7230.5
4/12/2015,7310,7298.5,7421,7572.5,7425.5,7609.5,7369
4/13/2015,7141,7256,7450,7640.5,7089.5,7658.5,7486.5
4/14/2015,7538,7404.5,7568.5,7804.5,7588,7758,7452
4/15/2015,7596.5,7481.5,7676,7972.5,7754,7905.5,7738.5
4/16/2015,7688.5,7553,7647.5,7920.5,7807,7934.5,7762
4/17/2015,7633.5,7451.5,7657,7861.5,7709,7901,7817.5
4/18/2015,5060,7421,6911.5,7929.5,7648,7890.5,7746
4/19/2015,7461,7182,7253.5,7764,7601.5,7857,7742
4/20/2015,7402,6995,6686.5,7804,6664.5,7885.5,7698
4/21/2015,5145.5,6630,4775.5,5851,4971.5,7593,7475.5
4/22/2015,4971.5,6558.5,5859,7069,3680.5,7028,7622
4/23/2015,6765.5,6869.5,6316.5,6575,5461.5,4892,7200
4/24/2015,4985.5,6470,6260.5,7200,2739.5,7749,7429
4/25/2015,5374.5,6705.5,4544.5,6413,4339,4548.5,4925
4/26/2015,7818,7536.5,6106.5,7977.5,7637,7972.5,7903.5
4/27/2015,7832,7577,7897.5,8249,7914,8259,8107
4/28/2015,7648.5,7389,7912,8184.5,8037,8173,7925.5
4/29/2015,7895,7897.5,7096.5,7811.5,7743.5,8059,7929.5
4/30/2015,8029.5,7966,7266.5,7297.5,7305,8049,7995.5
5/1/2015,8042.5,7754,7988,7435.5,7938,7393.5,7607.5
5/2/2015,8164,7866,8197,8188.5,8168.5,8054.5,7696
5/3/2015,8122.5,7943.5,8198,8334.5,7660,6523.5,7827.5
5/4/2015,8304,8071,7456,8190,6308.5,7299,6282
5/5/2015,7766,7272,8080,8024.5,3942,8237,7961
5/6/2015,8296,7091.5,8161,8196.5,4860,8245.5,8021
5/7/2015,7463.5,5385,3692.5,7672,5348.5,8040.5,7159.5
5/8/2015,7424.5,7849,3478.5,5287.5,3037,6206.5,6272.5
5/9/2015,8399.5,8037.5,7618.5,8248,6945.5,7916.5,8056
5/10/2015,7159,7930.5,8311.5,8481.5,8160,8370.5,8134.5
5/11/2015,6809.5,7682,7333,7846.5,7891.5,8262.5,8126.5
5/12/2015,3632.5,7947.5,8237.5,8240.5,6304,8214.5,7479
5/13/2015,5236,7366,7414,7413,6279.5,7172,7486.5
5/14/2015,5687,6013,3770.5,5971,4329,6754,5997
5/15/2015,2718.5,8075,4140,6977.5,5865.5,4242.5,3023.5
5/16/2015,5024.5,7925,8246,8289,5834.5,8298,8171.5
5/17/2015,4766,6054,6219.5,7531.5,5744,8392,8262
5/18/2015,3268.5,7217.5,6842.5,8401,6549,8460,8280.5
5/19/2015,2964,8251.5,8244.5,8511,8120.5,8551.5,8412.5
5/20/2015,3248,8218,7597.5,7673.5,7541.5,7850.5,7788.5
5/21/2015,5202.5,8150,3759.5,8287.5,6853.5,8463.5,7690.5
5/22/2015,2569.5,7278,3186,4837.5,5190.5,6697.5,8271.5
5/23/2015,4048,7909.5,5141.5,8460.5,7135,8375.5,8231.5
5/24/2015,5481,8269,8361.5,8448.5,7056.5,8301.5,8379.5
5/25/2015,8136,8383.5,8365.5,8587,4384,8522.5,8280
5/26/2015,8751.5,8564.5,8393.5,8119,4764,7569.5,8033.5
5/27/2015,8878,8542.5,8558,8742,6382,8624,8335.5
5/28/2015,8348.5,7358.5,7775.5,8590,7676.5,8737.5,8688.5
5/29/2015,7718,7814.5,8151.5,8651.5,7860,8661,8620
5/30/2015,7080,8024,7931,8262.5,7785,8558,8450.5
5/31/2015,7726,6308.5,8540,8752.5,7209,8730.5,8525
6/1/2015,6119,8446.5,8659,8894,8168,8580.5,8352
6/2/2015,7885.5,8469,8752,8887,8616.5,9045,8805
6/3/2015,6225.5,7267.5,8282.5,8896,4245,8939,8765.5
6/4/2015,5237,8399,8573.5,7353,3706.5,7463.5,8112.5
6/5/2015,6015,8118.5,7480.5,8754.5,7173.5,8926,8721
6/6/2015,6157.5,8045,7360,8567,6876,8681.5,8590.5
6/7/2015,7179,8437.5,8429,8768,8408.5,8829.5,8725.5
6/8/2015,7765,8454,8612,8896.5,8500,8607,7085.5
6/9/2015,6562,6505,5082,3033.5,1821,3644,2341
6/10/2015,5322,2774.5,7986.5,8611.5,4115.5,7642.5,8084.5
6/11/2015,9129,8560,8200.5,8208,4709,8666,8588
6/12/2015,9071,8720,7368,6349,4090,7669.5,8395.5
6/13/2015,9069.5,8852.5,8476,8240,3927,8352,8196.5
6/14/2015,9184,8790,8833.5,8780.5,6843,8486,8254.5
6/15/2015,9168,8872.5,9047,9099.5,8295,8747.5,8446.5
6/16/2015,9140,8850,9053,9320,8808.5,9090.5,8575
6/17/2015,8843,7735,8980.5,9280.5,8946,8804,8471
6/18/2015,9147.5,8971.5,8992,9007,8898.5,8353,8403.5
6/19/2015,8977.5,8900,9036,9284.5,9002,8086,8774.5
6/20/2015,8065.5,8325.5,8826.5,9241.5,8943.5,8512,8116.5
6/21/2015,8833,8941.5,8984.5,9069.5,8590,8397,8559
6/22/2015,9159,8733,9236.5,9369,8908,8794.5,8446
6/23/2015,9111.5,8825,8878.5,8971.5,8739.5,8865,8646
6/24/2015,8591,8701,8651,8793.5,8720,8462.5,8242.5
6/25/2015,8716.5,8514.5,8772,8371,8673.5,8346.5,5637.5
6/26/2015,8760.5,8510,7568,4989,8080.5,4720.5,6962.5
6/27/2015,7373.5,7369,7083.5,6340.5,4637,5657.5,6833
6/28/2015,5875.5,8235,5046.5,4790.5,7231.5,5542.5,6517.5
6/29/2015,9205,8737,5616,7634.5,6882,7218,7146.5
6/30/2015,8200,7918,7376.5,7533.5,7101,7441,7012
7/1/2015,7566.5,6554,3788.5,4833,4162,3487.5,5369
7/2/2015,7921.5,6151.5,3811,8036.5,7344.5,8343.5,8201
7/3/2015,6868,7357,8426.5,7783,8493,5947.5,5753.5
7/4/2015,7016,8389,8313.5,8139.5,8250,8440.5,7003.5
7/5/2015,7437.5,8368.5,8481,8577.5,6382,8324,7947
7/6/2015,8792,8058,8390,7232,6240.5,8172,8087
7/7/2015,6597.5,7703,8490,8733.5,6867,8531.5,8227
7/8/2015,4461.5,8283.5,8418,8715.5,3654.5,8773.5,8534
7/9/2015,2810.5,6027,6915.5,8530.5,6565,8636.5,8358
7/10/2015,2869.5,6537.5,5788,8664.5,8379.5,7746,7918
7/11/2015,6342,8298.5,8295,8631.5,8277.5,7087.5,6829.5
7/12/2015,6090,7753.5,7772,8756,8461.5,8415.5,8288.5
7/13/2015,7596,8188.5,8321,8735,8442,8719.5,8258.5
7/14/2015,8555,8501,8552,8767,8484.5,8695.5,8169
7/15/2015,8133.5,8496.5,8531.5,8802.5,7875.5,8788,8344.5
7/16/2015,8599.5,8311,8495.5,8815.5,8264,8693.5,8240.5
7/17/2015,8497,8080.5,8583,8627,8440,8279.5,7650.5
7/18/2015,8436,8415.5,7539,3784,3029,2622.5,4635
7/19/2015,7798.5,7522.5,6737,6992.5,6331.5,5468,6870.5
7/20/2015,6169.5,7742,7169.5,6945,5107,7417,7886
7/21/2015,8305,7392.5,7746,8291,5061,8264.5,8077.5
7/22/2015,8464.5,8189.5,8059,8318,6427,8567,8347.5
7/23/2015,8708.5,7642,8268.5,8446,6015.5,8650.5,8355
7/24/2015,8704,8462,8403.5,8673,8251,8699,8394.5
7/25/2015,8675,8369.5,8414,8726,8391,8709,8475.5
7/26/2015,8484,8263.5,7592.5,8728,8484,8608,8233.5
7/27/2015,8722,8377.5,8347,8610.5,7944.5,8658.5,8471
7/28/2015,8651.5,8263.5,8315,8571.5,8273.5,8450.5,7835
7/29/2015,8514,8080,7736,6415,7466,7347.5,5194.5
7/30/2015,7565.5,7379,6018,4750.5,6751,4393.5,7287
7/31/2015,5663,6643.5,6812.5,7029,7144.5,7569.5,7095
8/1/2015,7683,7534.5,6919,8239.5,8025.5,7095.5,6541
8/2/2015,4991,7629,8010.5,8290,7990,8137.5,7931.5
8/3/2015,8334.5,8104.5,8050,8221.5,7550,7983.5,7962
8/4/2015,5464,4813.5,5458.5,8231.5,7986.5,8232.5,7837.5
8/5/2015,7725,7922.5,6168,7750,7924,8283.5,8022
8/6/2015,7436.5,5570.5,5910.5,4410,6043,6998,4827.5
8/7/2015,7263.5,6734.5,7918,8330,7566.5,8067,7746
8/8/2015,7508,7578.5,7845,8311.5,7597.5,8398,7923
8/9/2015,8088.5,7900.5,7665,8236.5,6916,8058,7797
8/10/2015,6950.5,7276,7351.5,8230,6727,8077.5,7727
8/11/2015,7474.5,7541.5,7490,8130,7304,7621.5,6826.5
8/12/2015,7894.5,7451,7595,7867.5,8096,7627.5,7376
8/13/2015,7963.5,7811,6916.5,7213,7471.5,7294,7162.5
8/14/2015,7889,7804.5,7355.5,7718,7655.5,7466,7411.5
8/15/2015,7518,7275.5,7502.5,7752,7605.5,7681,7505.5
8/16/2015,7503,7260,7219.5,7872.5,7625.5,7714.5,7385
8/17/2015,7647.5,7492,6668,7847.5,7602.5,7824.5,7393.5
8/18/2015,7701.5,7496.5,6784.5,7542.5,6861,7746,7576
8/19/2015,6606.5,7459.5,6714,7424.5,7062,7624.5,7396
8/20/2015,6710,6717,6455,7606,6064,7519,7097
8/21/2015,7349,7305,6825,7637,4606.5,7592,7252.5
8/22/2015,7529,7403.5,6752.5,7753,6603,7672,7136.5
8/23/2015,7093.5,6864.5,6787,7753.5,7449,7487,7305
8/24/2015,7462.5,7289,6994,7743,7470.5,7246,6947
8/25/2015,7042.5,7248.5,6615,5013,3928,4216.5,2198
8/26/2015,7062,6736,6943.5,6083,7130.5,6404,6824
8/27/2015,6725,6920.5,6336,7257,7150,6899,6023.5
8/28/2015,5940.5,5905.5,6226.5,7056.5,7071.5,6444,6585.5
8/29/2015,5818.5,5663.5,6463,7392,7234.5,7198,6910.5
8/30/2015,6718.5,6911,6765,7288,7193,7044.5,7140.5
8/31/2015,7087,6957,6806.5,7469,7085,7229,6848
9/1/2015,6978,6911,6639.5,7216.5,5798,6824.5,6777.5
9/2/2015,6902,6912,6600,7247.5,6261,6518.5,5995.5
9/3/2015,5738.5,6887,6746,7242.5,6109,7314.5,7074
9/4/2015,6056.5,6948,6944,7259,5769,7279,6871.5
9/5/2015,7143,7021.5,6942.5,7337.5,7004.5,7271,6532
9/6/2015,6905.5,6844.5,6661.5,7072.5,6913.5,5971,6441
9/7/2015,6951,6922,5963.5,6962.5,6765.5,5586.5,6223.5
9/8/2015,6854.5,6754.5,5366,6639,6585.5,6012.5,4588
9/9/2015,6844,6666,5681.5,5379.5,6012,3290,2936
9/10/2015,6534.5,5965.5,5058,5947,4544,3814.5,3971.5
9/11/2015,5658,5667.5,4920.5,6569.5,5788,6553,6414
9/12/2015,3311.5,3914.5,4165,6308,3595,2959,3044
9/13/2015,4901.5,4300,4082,6412.5,6639.5,6391,6131
9/14/2015,1844.5,3311,1441.5,6630.5,5123.5,6645.5,6439.5
9/15/2015,3010.5,4955.5,5105.5,5073,4607,3525,6417.5
9/16/2015,1669,1984,6460,6615.5,5715.5,6815,6619
9/17/2015,5169,6166,6485.5,6742.5,6554.5,6780.5,6695
9/18/2015,6320.5,6297,6449,6719.5,6560.5,6724,6630
9/19/2015,6208.5,6221,6383,6657.5,6397,6621.5,6376
9/20/2015,6134.5,6216.5,6218.5,6615,6242,6480,6208
9/21/2015,6091.5,6112.5,6079.5,5988,5067.5,3479.5,2702
9/22/2015,6064,6036.5,6021.5,6054.5,5871.5,3928.5,5171
9/23/2015,5995.5,5971.5,6241.5,6361.5,6169,6145.5,5986.5
9/24/2015,5322,5304.5,5383.5,6125.5,6045.5,6256.5,6153
9/25/2015,5829.5,5748,5787.5,6088.5,6040.5,6080,6032
9/26/2015,5801.5,5737,5303,5950.5,6002.5,6150.5,6068
9/27/2015,5783,4163.5,4644.5,6038.5,5730.5,6023,5818.5
9/28/2015,5808.5,5392,3106.5,5749.5,5866,5439.5,5805.5
9/29/2015,5780.5,4713.5,4011.5,6170.5,6093,6132.5,6029
9/30/2015,3630,1317.5,3208.5,6073,5920.5,6098,5947
10/1/2015,2062.5,4345.5,3348,5865.5,5837,5198,5898
10/2/2015,5469.5,5412,5556,5970,5886,6107.5,6031.5
10/3/2015,5138,5430,5563,5748,5664.5,5858.5,5855.5
10/4/2015,5312,5081,3828.5,1494,4052.5,5591.5,4657.5
10/5/2015,5182.5,5060,4776.5,4714,5004.5,2789.5,3459.5
10/6/2015,5007.5,4992.5,5179.5,4977,5415.5,5703,5235.5
10/7/2015,3435.5,4330,5217.5,5601,5448.5,5658,5551.5
10/8/2015,3840,4075,4649,5446,5346.5,5390,5220
10/9/2015,4817,5208,5207,5460.5,5415.5,5482.5,5357
10/10/2015,4938,4949,5156,5302.5,5258.5,4968.5,4827.5
10/11/2015,5016.5,4978,5114,5382,5285,5375,5102.5
10/12/2015,4905,4912,5024.5,5236.5,4772,4113,3726.5
10/13/2015,4871,4781.5,4168,5029.5,5015.5,5215.5,5136
10/14/2015,4624,4224.5,3274,4176,4083,5209,5194
10/15/2015,4500.5,3855.5,3597,4718,4495.5,2299,3771.5
10/16/2015,2318,4433.5,4570.5,1985.5,1666.5,4457,4262
10/17/2015,888.5,2805.5,4263,4804,4740.5,5037,4891.5
10/18/2015,2223,3844,2670.5,4252.5,3679,4341,3340.5
10/19/2015,3248.5,3975,4406.5,4694,3534,3805,3949
10/20/2015,4540.5,4564.5,4751.5,4906,4869,4803.5,4302.5
10/21/2015,4463,4484.5,4763,4905.5,4832,4657.5,4878
10/22/2015,4328.5,4328,4595.5,4870,4502,4980.5,4907
10/23/2015,2945.5,3160.5,4077,4926.5,4596,4931.5,4805.5
10/24/2015,3241.5,3344.5,3800.5,4473.5,4293.5,4838,4800.5
10/25/2015,4114,3985.5,2952,2849.5,3018.5,3027.5,3146
10/26/2015,4243,3856.5,4624.5,4850,4818,4936.5,4756
10/27/2015,1650,1529.5,3002,3648,3445.5,4244,4499.5
10/28/2015,1499,2938,3174.5,3009.5,3234,2841.5,3114.5
10/29/2015,4105,4187.5,3941,4527,4635.5,4454,2579.5
10/30/2015,3831,4019,4235,4652,4723.5,4775.5,4652.5
10/31/2015,3485.5,3907,4333,4610.5,4646.5,4668,4646
