month,day,year,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
11,21,1994,139.4319232,17.3298816,59.748448,23.927696,162.538432,47.005888,2.12376,93.44544,63.2314144,-60.3997344,511,594,1715,1136,1004,3417,486,2095,1903,768,810,2160,0
11,22,1994,46.0148,11.7797888,43.041536,17.3015648,124.877088,35.679168,0.8778208,121.76224,55.9539968,-40.1815392,566,478,1455,619,655,2869,365,1528,1785,563,807,1797,0
11,23,1994,56.9734016,16.848496,37.095008,18.6607712,118.93056,36.245504,2.12376,73.62368,58.75736,-46.1847008,355,556,1787,758,815,3023,724,1766,1766,597,807,1857,0
11,24,1994,98.967216,16.99008,26.051456,23.8993792,150.362208,44.457376,3.681184,67.96032,65.12864,-53.7452864,278,703,1678,1316,1080,4046,847,2278,2496,880,804,2350,0
11,25,1994,147.24736,39.8134208,5.097024,37.51976,183.209696,63.429632,9.344544,31.14848,77.446448,-78.4941696,719,901,2599,2541,1393,4723,1119,3390,2619,1658,808,3723,0
11,26,1994,197.651264,32.705904,88.631584,31.431648,198.500768,51.819744,10.5621664,96.27712,71.1884352,-48.2518272,762,723,2054,1421,1050,4202,1016,2421,2575,1069,807,2686,0
11,27,1994,90.896928,24.8338336,61.730624,29.449472,134.5048,50.403904,11.4116704,147.24736,65.9498272,-33.5837248,551,674,2004,1153,1031,4000,773,2174,2495,919,809,2424,0
11,28,1994,109.01968,23.6728448,38.22768,28.3168,134.5048,48.704896,8.8065248,127.4256,64.4490368,-36.7835232,413,589,1799,1297,1172,4045,699,2012,2537,860,1240,2724,0
11,29,1994,112.700864,20.4730464,38.510848,26.051456,122.894912,60.597952,5.8615776,59.46528,76.45536,-105.2535456,444,836,2715,1298,1367,5655,736,3743,2819,903,1610,3175,0
11,30,1994,140.3946944,20.7845312,22.936608,37.095008,319.413504,223.985888,4.4174208,-11.32672,139.2337056,-191.3932512,647,2222,7032,3162,2427,9757,1006,9201,2612,2150,1620,5399,0
12,1,1994,377.9726464,23.5878944,167.635456,69.942496,650.720064,223.70272,29.5344224,-107.60384,205.579968,-227.95024,1422,3424,10134,5355,3910,11352,1920,9886,2529,3769,1630,8665,0
12,2,1994,275.805632,55.6141952,238.427456,55.784096,510.551904,129.407776,23.5878944,118.93056,148.096864,-240.7777504,2264,2091,6203,3264,2392,11794,1933,6446,7082,2325,1630,5970,0
12,3,1994,181.22752,55.4442944,208.12848,49.837568,464.112352,83.53456,19.9067104,260.51456,117.51472,-270.7652416,2145,1426,4269,2353,1674,11890,1340,4664,8792,1630,1630,4672,0
12,4,1994,114.116704,48.7615296,142.433504,36.528672,395.302528,58.615776,13.1106784,269.0096,95.993952,-275.097712,1927,1056,3257,1614,1115,12015,816,3637,9665,1192,1630,3854,0
12,5,1994,81.835552,34.8579808,138.75232,30.582144,263.912576,45.590048,13.3938464,271.84128,86.083072,-108.8497792,939,870,2655,1042,949,5966,705,2456,4293,944,1620,3383,0
12,6,1994,36.81184,56.4353824,76.738528,23.8993792,168.768128,39.360352,4.95544,198.2176,76.2571424,-78.295952,447,778,2456,826,743,5762,928,2120,4335,846,1620,3199,0
12,7,1994,136.2604416,27.042544,87.215744,21.9172032,152.344384,33.130656,13.6203808,158.57408,71.9813056,-55.642512,440,681,2142,664,624,5588,1271,1888,4328,714,1610,2943,0
12,8,1994,127.4256,20.3031456,71.358336,18.8023552,96.560288,28.599968,9.9958304,164.23744,67.1391328,-21.1526496,342,591,1815,581,553,5488,877,1595,4425,613,1630,2773,0
12,9,1994,96.560288,17.4431488,61.164288,16.2255264,-73.906848,29.166304,7.9570208,147.24736,64.2225024,132.6358912,207,540,1655,530,478,5417,668,1577,4384,577,1620,2697,0
12,10,1994,80.136544,14.724736,62.580128,17.4714656,-106.188,26.90096,4.5590048,158.57408,61.3908224,186.2679104,209,520,1529,488,471,4536,636,1394,3589,542,1620,2632,0
12,11,1994,87.215744,14.441568,44.740544,15.4609728,-112.134528,27.184128,6.4279136,127.4256,61.1076544,181.5956384,210,508,1498,536,516,4492,745,1489,3500,556,1610,2649,0
12,12,1994,145.83152,13.6203808,52.38608,17.3865152,-43.607872,33.413824,8.5799904,147.24736,61.6173568,154.2132928,214,500,1452,705,615,3612,830,1559,2567,594,1600,2710,0
12,13,1994,108.453344,16.9051296,55.21776,16.0839424,-60.597952,26.617792,4.7572224,158.57408,59.6634976,133.08896,214,458,1389,591,564,3398,711,1306,2495,584,1210,2323,0
12,14,1994,78.3525856,14.5265184,61.164288,17.1882976,-43.041536,29.73264,3.7095008,135.354304,57.7379552,110.6903712,214,450,1215,554,526,3192,644,1164,2391,561,796,1868,0
12,15,1994,85.2052512,14.4698848,48.988064,16.3104768,-38.794016,30.298976,6.512864,111.85136,57.7945888,109.4727488,213,473,1497,625,533,3294,858,1303,2451,593,698,1811,0
12,16,1994,125.5283744,12.6292928,39.926688,18.689088,25.201952,49.271232,11.185136,86.36624,75.8323904,43.7211392,228,730,2943,950,757,4153,1240,3547,2236,949,698,2470,0
12,17,1994,292.512544,15.149488,42.192032,22.65344,112.984032,148.946368,32.3661024,90.61376,113.5786848,-26.4195744,686,1303,7688,1629,1044,5994,1592,6642,1610,1766,814,4103,0
12,18,1994,280.053152,26.1364064,87.78208,28.033632,234.463104,109.302848,26.1364064,223.70272,120.063232,-92.5393024,968,1655,6736,1886,1192,7614,1748,5600,3761,2291,823,5099,0
12,19,1994,182.926528,28.8265024,99.958304,27.467296,200.766112,71.924672,19.3403744,263.34624,103.073152,-97.7495936,1579,1389,5218,1429,975,7029,1191,4335,4165,1802,1340,4671,0
12,20,1994,122.328576,20.954432,64.845472,18.3776032,127.142432,63.7128,15.9423584,269.0096,95.993952,-9.0330592,1781,1292,4947,1269,848,5882,816,3885,3422,1558,1740,4624,0
12,21,1994,146.397856,17.8962176,80.70288,19.3120576,83.53456,65.411808,13.0540448,212.376,88.065248,-18.3492864,1622,1167,4259,1044,729,5348,906,3272,3382,1303,1740,4172,0
12,22,1994,103.073152,15.8857248,82.11872,16.99008,110.43552,53.518752,7.928704,220.87104,86.36624,-46.156384,763,1099,3770,952,662,6115,768,2949,4383,1206,1740,3990,0
12,23,1994,83.817728,11.751472,47.005888,15.3193888,102.223648,48.988064,5.380192,195.38592,80.3347616,-43.324704,547,1052,3285,850,609,6011,675,2654,4446,1118,1740,3826,0
12,24,1994,94.0400928,12.9690944,48.704896,14.724736,89.19792,44.457376,7.78712,155.7424,78.8339712,-43.8060896,652,1019,3042,867,574,5901,729,2493,4431,1088,1300,3356,0
12,25,1994,77.0500128,8.0136544,39.64352,13.5354304,86.083072,38.794016,4.1342528,135.92064,75.03952,-37.8312448,647,925,2830,708,529,5810,676,2998,4175,955,1240,3026,0
12,26,1994,88.0086144,11.6948384,28.033632,14.1017664,50.120736,98.825632,3.9360352,93.44544,78.9189216,-53.7452864,741,1026,4520,670,660,6459,808,4632,4691,939,1240,2993,0
12,27,1994,167.6637728,9.1180096,11.893056,16.6785952,259.09872,154.043392,12.5443424,138.75232,112.700864,-107.5188896,1579,1527,7744,1160,943,8138,1058,8023,4428,1313,1240,3691,0
12,28,1994,197.651264,16.5936448,60.88112,22.370272,244.090816,99.675136,17.0750304,229.36608,107.887008,-118.3359072,1851,1471,5926,1274,969,7387,1002,5421,4410,1287,1230,3633,0
12,29,1994,119.780064,20.6146304,94.294944,20.52968,184.342368,63.995968,15.3760224,274.67296,95.710784,-78.295952,1132,1204,4389,965,834,6604,992,3671,4394,1088,1210,3242,0
12,30,1994,60.597952,15.291072,63.146464,17.4714656,141.300832,48.421728,6.5978144,229.36608,84.24248,-69.234576,818,1015,3440,774,692,6196,674,2788,4438,916,1200,2910,0
12,31,1994,79.003872,13.6770144,57.483104,15.1778048,127.4256,39.077184,9.8825632,172.73248,77.0783296,-71.8397216,502,873,2869,620,563,5838,694,2193,4402,803,1200,2699,0
1,1,1995,62.013792,11.5815712,41.908864,13.733648,137.619648,37.661344,3.5396,150.07904,71.0468512,-74.1333824,434,763,2509,542,484,5699,657,1857,4462,721,1190,2321,0
1,2,1995,66.7143808,10.9869184,42.8716352,13.875232,125.443424,25.48512,4.5590048,138.75232,68.7531904,-77.8995168,435,686,2261,466,443,5621,611,1640,4529,651,1190,2209,0
1,3,1995,49.6110336,9.1180096,41.76728,13.592064,125.443424,21.520768,2.3786112,110.43552,64.3357696,-85.7715872,431,641,2027,409,384,5575,564,1445,4610,605,1070,2025,0
1,4,1995,47.6571744,8.2968224,33.8668928,10.477216,153.477056,23.502944,1.8689088,106.471168,62.4668608,-92.3694016,337,587,1799,367,362,4996,493,1379,4097,573,925,1832,0
1,5,1995,52.1312288,7.9003872,32.6492704,9.5144448,105.055328,17.839584,1.557424,95.144448,64.137552,-59.748448,309,593,1702,333,335,3609,486,1153,2825,544,784,1646,0
1,6,1995,51.8763776,10.1374144,34.0934272,11.7797888,103.073152,19.82176,1.4441568,67.677152,62.6367616,-58.4458752,312,588,1677,417,412,3623,558,1109,2857,567,479,1386,0
1,7,1995,64.42072,12.317808,28.599968,11.2134528,95.993952,18.689088,1.3308896,60.597952,60.5696352,-41.0876768,327,562,1689,463,415,1895,718,1041,1168,552,480,1344,0
1,8,1995,85.1203008,12.9124608,25.201952,11.043552,69.659328,18.40592,6.796032,64.279136,59.7767648,-8.636624,393,584,1742,559,414,1886,994,1213,1097,650,482,1500,0
1,9,1995,206.71264,40.0116384,-34.546496,18.40592,91.746432,33.413824,37.7462944,12.74256,69.8292288,-32.3661024,1158,869,3735,2830,813,3141,2923,2904,1274,2518,942,4854,0
1,10,1995,497.243008,87.78208,71.924672,28.599968,235.02944,55.500928,48.7898464,28.3168,88.065248,-128.2467872,1049,1131,4423,3552,1470,5435,3767,3571,2970,3067,1540,6306,0
1,11,1995,339.8016,75.605856,121.195904,29.166304,273.823456,48.13856,34.6314464,150.07904,90.9535616,-162.4817984,1309,1164,4090,3098,1744,7109,3252,3237,4767,2566,1460,5485,0
1,12,1995,265.328416,92.595936,124.310752,38.794016,276.938304,55.21776,36.3304544,178.39584,98.259296,-165.65328,1468,1213,4774,3180,1656,7229,3044,3760,4863,2596,1390,5460,0
1,13,1995,406.34608,198.500768,33.98016,135.071136,405.213408,190.005728,97.2115744,36.81184,246.0446752,-227.667072,5354,4812,12858,7807,5888,10052,6293,10923,3084,6575,1440,11735,0
1,14,1995,691.213088,331.7029952,713.300192,169.2495136,919.446496,246.922496,148.8897344,-263.34624,348.438224,-255.417536,4876,6536,16607,10669,7054,10246,10369,12874,318,9222,1390,15837,0
1,15,1995,440.609408,91.746432,361.322368,79.003872,648.45472,125.443424,70.5937824,144.41568,206.2029376,-238.144288,2281,3541,9623,5175,3230,8705,6975,7465,3653,5374,1260,9686,0
1,16,1995,805.046624,106.188,408.045088,94.86128,492.145984,101.374144,50.2056864,588.98944,165.086944,-194.0550304,1393,2365,6443,3825,2369,8081,5315,5162,4591,3559,1160,6741,0
1,17,1995,347.447136,47.855392,338.952096,73.906848,337.536256,76.45536,25.5700704,622.9696,139.318656,-151.353296,1063,1835,4939,2567,1753,7101,3932,3887,4434,2412,2680,6365,0
1,18,1995,267.59376,38.794016,297.892736,75.605856,342.066944,92.595936,32.6492704,345.46496,137.902816,-169.5893152,1029,1659,4623,2601,2081,7269,2577,4256,4517,2246,4950,8338,0
1,19,1995,181.793856,38.794016,290.530368,70.508832,260.797728,80.419712,30.6670944,260.51456,130.25728,-101.7139456,966,1662,4349,2439,1774,6920,2009,4046,4529,2190,5220,8636,0
1,20,1995,125.443424,36.528672,243.807648,59.182112,233.330432,61.447456,24.4373984,229.36608,113.550368,-113.125616,762,1349,3644,1938,1361,6420,1554,3184,4426,1795,4570,7416,0
1,21,1995,94.011776,26.5328416,200.766112,50.120736,204.730464,47.855392,20.7562144,203.88096,105.055328,-110.1806688,591,1137,3195,1478,1040,6089,1253,2562,4438,1504,2630,5090,0
1,22,1995,72.20784,29.8459072,178.679008,41.908864,181.510688,39.077184,21.3225504,172.73248,96.9000896,-103.8660224,506,1001,2753,1195,803,5859,905,2186,4424,1249,1720,3728,0
1,23,1995,47.855392,24.0409632,150.645376,31.6015488,163.387936,33.696992,13.9601824,158.57408,92.0296,-98.3159296,507,931,2590,1001,693,5719,957,1894,4466,1118,1260,3039,0
1,24,1995,45.590048,22.4269056,120.063232,24.1825472,136.770144,28.599968,13.6770144,158.57408,86.0547552,-66.4312128,485,870,2300,849,614,4572,752,1687,3452,1023,1200,2806,0
1,25,1995,46.156384,20.5013632,115.532544,23.36136,123.461248,29.449472,12.8275104,164.23744,82.9115904,-42.3052992,438,840,2170,742,538,3204,762,1439,2227,961,1200,2706,0
1,26,1995,35.112832,13.875232,70.225664,17.3298816,97.409792,25.48512,11.4116704,150.645376,78.3809024,-36.953424,462,826,2171,641,503,3140,606,1367,2209,891,1200,2596,0
1,27,1995,74.190016,13.875232,60.031616,16.4803776,108.736512,23.502944,11.6948384,97.69296,76.1155584,-62.8916128,513,830,2056,588,508,3141,486,1478,2223,875,1200,2570,0
1,28,1995,98.542464,16.6502784,35.679168,17.3015648,107.037504,37.095008,22.4552224,94.578112,80.1082272,-46.2130176,736,1083,2966,696,641,3260,916,2225,2156,1129,1410,3166,0
1,29,1995,176.413664,4.530688,33.413824,17.556416,130.823616,63.995968,20.7562144,127.4256,94.011776,-65.553392,874,1415,4409,851,714,3789,833,3377,2240,1612,1770,4274,0
1,30,1995,194.253248,37.5480768,56.067264,24.06928,156.3370528,84.9504,27.2690784,130.25728,126.576096,-118.4491744,1708,2365,7076,1325,906,5353,1275,5208,3176,3178,1770,6748,0
1,31,1995,295.91056,58.5591424,99.958304,39.077184,357.1597984,259.665056,62.9482464,-8.49504,262.9498048,-228.5448928,5791,5529,21242,3360,1753,9350,2904,15169,2846,7672,1780,13796,0
2,1,1995,363.587712,130.1440128,226.5344,62.8066624,569.7623328,248.055168,49.9225184,84.9504,356.7067296,-238.1726048,5271,7802,25432,4511,3455,9302,3850,21508,2881,9820,1770,17038,0
2,2,1995,342.63328,84.525648,316.015488,74.1616992,519.2168448,134.5048,38.5957984,203.88096,309.219456,-254.7379328,3341,6076,14488,3433,3242,9461,3711,9023,2921,7159,3200,14245,0
2,3,1995,207.278976,53.2639008,188.30672,73.62368,394.9060928,93.44544,30.6670944,90.61376,193.403744,-255.3325856,1610,3525,8884,2019,1713,9610,2477,1147,3755,4365,5990,12621,0
2,4,1995,144.982016,36.7835232,241.825472,67.393984,352.402576,84.9504,23.5878944,150.07904,161.972096,-258.7022848,1095,2673,6904,1486,1211,10627,1608,1932,6607,3400,5910,11200,0
2,5,1995,67.677152,34.8579808,259.09872,57.3698368,323.9158752,67.96032,24.7205664,99.1088,147.24736,-255.0211008,905,2196,6008,1186,913,10115,1205,3192,7615,2865,4710,9227,0
2,6,1995,22.087104,26.4195744,257.966048,38.2559968,284.300672,59.46528,19.4536416,144.41568,142.99984,-183.0964288,831,1819,5155,924,774,7426,1135,2622,5323,2218,2160,5745,0
2,7,1995,-24.635616,21.520768,147.530528,20.1615616,189.72256,59.46528,7.4473184,263.34624,139.601824,-110.6337376,710,1535,4330,768,651,4972,1064,2144,3195,1882,1640,4595,0
2,8,1995,47.855392,17.5280992,101.94048,18.7457216,137.6479648,48.13856,7.8437536,240.6928,129.5210432,-60.4846848,580,1322,3519,651,572,2912,910,1581,1475,1619,1590,4110,0
2,9,1995,55.4159776,13.9884992,67.393984,15.9706752,123.8293664,39.077184,6.512864,172.73248,117.2881856,-46.1847008,489,1131,3078,538,496,2894,766,1431,1617,1396,1570,3742,0
2,10,1995,69.4894272,13.8469152,67.110816,15.6308736,88.631584,27.750464,9.2879104,121.479072,112.6442304,-39.501936,415,1042,2763,479,433,2611,676,1193,1498,1228,1160,3093,0
2,11,1995,47.3740064,11.7797888,50.545488,14.9512704,95.3426656,31.14848,6.2863296,125.726592,104.913744,-32.5076864,404,993,2603,434,430,2199,598,1143,1143,1151,793,2605,0
2,12,1995,68.5832896,10.6754336,35.3110496,15.2344384,80.136544,27.467296,6.088112,84.100896,106.0180992,-28.0902656,445,973,2717,489,553,2230,723,1391,1073,1142,812,2586,0
2,13,1995,102.7333504,16.1688928,39.926688,16.28216,99.391968,24.06928,8.7215744,49.271232,101.7422624,-57.3698368,391,873,2286,543,580,3557,878,1265,2495,1041,1410,2991,0
2,14,1995,83.0814912,14.6397856,41.342528,15.715824,107.887008,21.2376,7.1641504,69.37616,94.0967264,-61.1926048,339,770,2044,451,487,3419,751,1066,2497,938,1740,3179,0
2,15,1995,81.8072352,10.7320672,13.875232,12.176224,108.453344,21.2376,0.70792,62.013792,89.4527712,-64.7605216,309,719,2098,408,393,3468,798,1112,2557,872,1660,3021,0
2,16,1995,136.8550944,0.8211872,-42.192032,7.928704,113.2672,16.140576,2.3502944,63.146464,87.215744,-87.0175264,296,667,1936,380,319,3730,767,978,2887,844,1570,2887,0
2,17,1995,293.07888,50.97024,16.706912,53.80192,186.607712,235.02944,41.9938144,-107.60384,177.5180192,-174.2049536,2693,2167,10364,1938,1469,7412,2004,10914,3850,2718,1550,5777,0
2,18,1995,492.145984,52.9807328,308.65312,49.837568,807.0288,245.789824,52.1878624,-161.40576,219.3985664,-253.152192,3357,3341,12261,3400,2305,10025,2781,10737,4210,4344,1560,8313,0
2,19,1995,312.90064,45.30688,267.027424,37.378176,455.334144,215.490848,33.4987744,438.9104,186.041376,-208.694816,2118,2811,12421,1929,1552,8116,2277,8310,3830,3104,1560,6386,0
2,20,1995,178.962176,33.7253088,165.65328,27.1558112,357.074848,132.522624,27.0708608,569.16768,165.086944,-164.662192,1565,2480,9258,1309,1149,7088,1619,5479,3807,2551,1560,5526,0
2,21,1995,135.92064,26.3629408,142.716672,28.4867008,246.922496,81.835552,17.7546336,464.39552,146.9925088,-123.319664,1146,2041,6774,988,859,6378,1269,2236,3051,2204,937,4401,0
2,22,1995,84.2141632,20.1898784,102.789984,13.5071136,185.47504,66.54448,11.1001856,362.45504,133.4570784,-73.7086304,900,1777,5354,786,726,3824,1029,2805,1836,1863,314,3250,0
2,23,1995,105.904832,16.8201792,67.5922016,10.9586016,139.601824,49.5544,9.344544,249.18784,119.0155104,-44.9104448,754,1542,4420,665,585,2729,879,2125,1108,1657,318,2894,0
2,24,1995,107.3773056,13.9884992,49.8658848,8.9764256,100.52464,41.342528,8.1835552,178.39584,115.8723456,-24.8338336,672,1432,3993,599,542,1985,715,1822,556,1597,319,2802,0
2,25,1995,94.3798944,12.4310752,42.3619328,7.8437536,81.552384,37.661344,7.3340512,150.07904,112.5026464,0.3398016,586,1338,3558,527,462,1120,657,2014,31,1494,320,2642,0
2,26,1995,83.6195104,11.043552,40.0399552,6.7110816,57.483104,30.298976,6.6261312,116.948384,103.8093888,2.3786112,514,1209,3206,468,414,965,598,1762,43,1359,323,2436,0
2,27,1995,72.4343744,9.7409792,31.9413504,7.8437536,56.6336,29.166304,5.946528,105.338496,99.7317696,3.6245504,453,1111,2971,419,391,882,509,1611,74,1262,324,2285,0
2,28,1995,67.7904192,8.6932576,28.033632,10.4205824,47.996976,24.918784,5.4651424,98.259296,96.0222688,4.7005888,400,1039,2610,381,352,800,461,1488,91,1164,326,2135,0
3,1,1995,60.7678528,8.0136544,25.909872,9.8542464,44.174208,24.06928,5.0687072,87.498912,91.8030656,4.7855392,357,923,2339,347,341,720,391,1393,138,1063,327,1655,0
3,2,1995,56.067264,7.5322688,24.1542304,9.2879104,39.1904512,21.803936,4.7572224,75.322688,88.6882176,4.1342528,319,842,2116,326,301,980,421,877,282,993,328,1569,0
3,3,1995,52.6975648,7.1924672,22.9932416,9.0047424,34.3765952,20.104928,4.389104,65.411808,85.4034688,3.9926688,309,826,2060,348,313,661,453,1343,143,1027,328,1612,0
3,4,1995,53.8868704,7.3340512,21.6057184,9.8542464,38.1144128,22.087104,6.1164288,50.403904,86.507824,3.7095008,346,853,2031,391,341,1007,700,1160,171,986,327,1560,0
3,5,1995,76.7668448,10.7887008,30.8369952,10.9586016,50.3472704,21.2376,12.884144,45.30688,85.0636672,0.3964352,312,738,1916,459,401,1013,991,1005,238,947,307,1492,0
3,6,1995,60.6545856,10.052464,29.02472,10.1090976,44.4007424,19.255424,7.8154368,64.279136,81.8638688,-2.9449472,275,692,1676,439,329,904,651,864,232,876,308,1402,0
3,7,1995,54.1134048,8.8914752,26.5045248,9.2595936,40.3231232,18.40592,5.6916768,57.199936,78.0977344,-8.8914752,258,674,1668,395,342,816,548,821,187,866,307,1389,0
3,8,1995,52.8391488,8.353456,19.11384,7.8437536,49.8658848,19.538592,5.804944,44.174208,76.9367456,-17.273248,305,681,1867,444,329,1106,616,557,227,945,309,1489,0
3,9,1995,136.486976,10.8736512,14.5548352,7.5322688,78.5508032,35.962336,17.839584,34.263328,83.7610944,-17.8679008,599,833,2662,871,296,1617,1194,1558,270,1605,316,2321,0
3,10,1995,193.2904768,14.299984,24.06928,9.486128,96.1638528,51.536576,20.5013632,107.887008,88.8298016,-17.9245344,703,974,3343,1020,449,1984,1453,1863,261,2087,319,2927,0
3,11,1995,151.8063648,15.0362208,27.2124448,10.0241472,90.896928,43.607872,15.3760224,138.185984,88.3200992,-5.521776,632,970,3212,945,406,1434,1281,2230,86,2090,319,2930,0
3,12,1995,130.5970816,13.2805792,30.8936288,11.6665216,72.774176,39.077184,11.1001856,127.142432,87.9802976,-4.9837568,565,981,3217,776,426,1296,1087,2174,79,1869,318,2653,0
3,13,1995,137.4214304,15.0362208,36.6985728,11.4966208,72.6609088,38.510848,14.1867168,109.302848,90.1606912,-21.2376,671,1059,3891,876,456,1643,1322,2453,273,1983,322,2800,0
3,14,1995,184.1441504,14.6964192,25.768288,11.751472,124.0842176,55.500928,11.1568192,117.231552,97.8628608,-48.9314304,865,1221,4539,1083,629,2576,1600,2901,784,2105,320,2951,0
3,15,1995,200.482944,21.3508672,20.671264,17.4431488,144.132512,54.368256,13.5354304,127.4256,114.8529408,-68.4133888,1053,1408,4399,2385,1127,3776,1254,3079,1660,2625,327,3607,0
3,16,1995,151.211712,27.5805632,56.067264,14.9229536,145.9447872,45.873216,12.0063232,127.4256,105.1402784,-72.8024928,813,1236,3852,1564,801,3321,1184,2449,1658,2125,791,3414,0
3,17,1995,82.260304,19.0855232,47.855392,12.7142432,134.5048,35.962336,8.070288,138.469152,97.2398912,-71.1318016,638,1123,3198,1096,607,2997,987,1965,1633,1847,1240,3519,0
3,18,1995,97.7495936,14.5548352,24.06928,13.8185984,135.2693536,46.72272,6.2013792,90.61376,107.9719584,-68.809824,851,1530,4408,1434,723,3217,1178,2769,1577,3075,332,4229,0
3,19,1995,172.3360448,19.1987904,35.112832,14.3566176,164.095856,68.809824,14.6114688,79.28704,119.5535296,-71.8680384,914,1617,4855,1657,910,3631,1105,3298,1670,3247,334,4390,0
3,20,1995,182.360192,39.4169856,28.3168,19.7084928,179.7833632,67.677152,18.2077024,110.43552,122.0170912,-72.4343744,1121,1410,5105,2164,1047,3538,1826,3506,1356,3064,911,4699,0
3,21,1995,232.764096,43.8627232,55.784096,19.4536416,178.3392064,59.182112,25.2869024,152.91072,119.4685792,-76.172192,933,1493,4430,2007,1015,3478,1737,3050,1501,2709,1490,4839,0
3,22,1995,160.839424,37.8312448,73.057344,16.9617632,171.7980256,45.30688,21.6057184,172.73248,114.966208,-92.9074208,724,1504,3688,1460,795,4065,1575,2553,2407,2227,1490,4272,0
3,23,1995,109.586016,26.4195744,57.483104,14.6964192,162.7083328,43.607872,17.1882976,209.54432,107.8020576,-66.4878464,586,1166,3182,1066,649,2970,1350,1946,1638,1859,1490,3813,0
3,24,1995,102.789984,22.2003712,52.669248,13.8469152,127.4256,35.396,11.3833536,154.043392,102.1953312,-63.3446816,517,1049,2913,946,626,2921,1207,1787,1706,1633,1490,3530,0
